lang_code,vendor,variant,C_i,M_i,f_i
udm,vorgoron,О,736033,10155388,0.0724770929
udm,vorgoron,П,200836,10155388,0.0197763000
udm,vorgoron,Р,482460,10155388,0.0475077860
udm,vorgoron,С,786887,10155388,0.0774846810
udm,vorgoron,Т,596179,10155388,0.0587056841
udm,vorgoron,У,422607,10155388,0.0416140673
udm,vorgoron,Ф,19581,10155388,0.0019281390
udm,vorgoron,Х,13637,10155388,0.0013428340
udm,vorgoron,Ц,21407,10155388,0.0021079451
udm,vorgoron,Ч,75370,10155388,0.0074216761
udm,vorgoron,Ш,117200,10155388,0.0115406718
udm,vorgoron,Щ,10045,10155388,0.0009891301
udm,vorgoron,Ы,743552,10155388,0.0732174881
udm,vorgoron,Ь,327533,10155388,0.0322521404
udm,vorgoron,Э,263790,10155388,0.0259753739
udm,vorgoron,Ю,44193,10155388,0.0043516801
udm,vorgoron,Ӝ,7090,10155388,0.0006981516
udm,vorgoron,Ӟ,23536,10155388,0.0023175875
udm,vorgoron,Ӥ,98133,10155388,0.0096631463
udm,vorgoron,Ӧ,52523,10155388,0.0051719343
udm,vorgoron,Ӵ,21394,10155388,0.0021066650
ukr,Ali_Kuzhuget,Є,1753617,384363113,0.0045623967
ukr,Ali_Kuzhuget,І,24095308,384363113,0.0626889189
ukr,Ali_Kuzhuget,Ї,3432678,384363113,0.0089308206
ukr,Ali_Kuzhuget,А,32464292,384363113,0.0844625587
ukr,Ali_Kuzhuget,Б,5834261,384363113,0.0151790346
ukr,Ali_Kuzhuget,В,20212899,384363113,0.0525880302
ukr,Ali_Kuzhuget,Г,6468911,384363113,0.0168302076
ukr,Ali_Kuzhuget,Д,12139900,384363113,0.0315844564
ukr,Ali_Kuzhuget,Е,18033756,384363113,0.0469185398
ukr,Ali_Kuzhuget,Ж,2796592,384363113,0.0072759115
ukr,Ali_Kuzhuget,З,7776635,384363113,0.0202325216
ukr,Ali_Kuzhuget,И,20838793,384363113,0.0542164227
ukr,Ali_Kuzhuget,Й,5154410,384363113,0.0134102619
ukr,Ali_Kuzhuget,К,16298159,384363113,0.0424030258
ukr,Ali_Kuzhuget,Л,14441803,384363113,0.0375733324
ukr,Ali_Kuzhuget,М,11592747,384363113,0.0301609249
ukr,Ali_Kuzhuget,Н,27841537,384363113,0.0724355071
ukr,Ali_Kuzhuget,О,36176347,384363113,0.0941202362
ukr,Ali_Kuzhuget,П,10551877,384363113,0.0274528867
ukr,Ali_Kuzhuget,Р,22046428,384363113,0.0573583345
ukr,Ali_Kuzhuget,С,17680325,384363113,0.0459990160
ukr,Ali_Kuzhuget,Т,18251189,384363113,0.0474842366
ukr,Ali_Kuzhuget,У,13332439,384363113,0.0346870929
ukr,Ali_Kuzhuget,Ф,1630005,384363113,0.0042407946
ukr,Ali_Kuzhuget,Х,4096810,384363113,0.0106586971
ukr,Ali_Kuzhuget,Ц,3745153,384363113,0.0097437888
ukr,Ali_Kuzhuget,Ч,4513082,384363113,0.0117417147
ukr,Ali_Kuzhuget,Ш,2477997,384363113,0.0064470208
ukr,Ali_Kuzhuget,Щ,1113655,384363113,0.0028974034
ukr,Ali_Kuzhuget,Ь,7216563,384363113,0.0187753787
ukr,Ali_Kuzhuget,Ю,2679117,384363113,0.0069702760
ukr,Ali_Kuzhuget,Я,7555402,384363113,0.0196569383
ukr,Ali_Kuzhuget,Ґ,120426,384363113,0.0003133131
uzb,Ali_Kuzhuget,Ё,829325,174967687,0.0047398752
uzb,Ali_Kuzhuget,Ў,2756882,174967687,0.0157565208
uzb,Ali_Kuzhuget,А,25622599,174967687,0.1464418913
uzb,Ali_Kuzhuget,Б,5672564,174967687,0.0324206378
uzb,Ali_Kuzhuget,В,2735611,174967687,0.0156349498
uzb,Ali_Kuzhuget,Г,5648302,174967687,0.0322819722
uzb,Ali_Kuzhuget,Д,6938068,174967687,0.0396534247
uzb,Ali_Kuzhuget,Е,3749126,174967687,0.0214275336
uzb,Ali_Kuzhuget,Ж,1078041,174967687,0.0061613720
uzb,Ali_Kuzhuget,З,2568666,174967687,0.0146808022
uzb,Ali_Kuzhuget,И,23898603,174967687,0.1365886662
uzb,Ali_Kuzhuget,Й,2644739,174967687,0.0151155853
uzb,Ali_Kuzhuget,К,5156428,174967687,0.0294707445
uzb,Ali_Kuzhuget,Л,10837999,174967687,0.0619428603
uzb,Ali_Kuzhuget,М,6059455,174967687,0.0346318518
uzb,Ali_Kuzhuget,Н,12199504,174967687,0.0697243257
uzb,Ali_Kuzhuget,О,8781115,174967687,0.0501870668
uzb,Ali_Kuzhuget,П,1349398,174967687,0.0077122698
uzb,Ali_Kuzhuget,Р,10432742,174967687,0.0596266784
uzb,Ali_Kuzhuget,С,5409895,174967687,0.0309193948
uzb,Ali_Kuzhuget,Т,7652198,174967687,0.0437349212
uzb,Ali_Kuzhuget,У,5615589,174967687,0.0320950062
uzb,Ali_Kuzhuget,Ф,1036988,174967687,0.0059267401
uzb,Ali_Kuzhuget,Х,1178610,174967687,0.0067361581
uzb,Ali_Kuzhuget,Ц,268530,174967687,0.0015347405
uzb,Ali_Kuzhuget,Ч,1854953,174967687,0.0106016890
uzb,Ali_Kuzhuget,Ш,3579578,174967687,0.0204585090
uzb,Ali_Kuzhuget,Щ,26961,174967687,0.0001540913
uzb,Ali_Kuzhuget,Ъ,498507,174967687,0.0028491375
uzb,Ali_Kuzhuget,Ь,99897,174967687,0.0005709454
uzb,Ali_Kuzhuget,Э,907637,174967687,0.0051874550
uzb,Ali_Kuzhuget,Ю,392582,174967687,0.0022437400
uzb,Ali_Kuzhuget,Я,1206139,174967687,0.0068934957
uzb,Ali_Kuzhuget,Ғ,680100,174967687,0.0038870034
uzb,Ali_Kuzhuget,Қ,3739709,174967687,0.0213737123
uzb,Ali_Kuzhuget,Ҳ,1860647,174967687,0.0106342321
xal,Ali_Kuzhuget,Ё,437,14930026,0.0000292699
xal,Ali_Kuzhuget,А,1369637,14930026,0.0917370807
xal,Ali_Kuzhuget,Б,367500,14930026,0.0246148265
xal,Ali_Kuzhuget,В,443078,14930026,0.0296769744
xal,Ali_Kuzhuget,Г,655296,14930026,0.0438911493
xal,Ali_Kuzhuget,Д,947747,14930026,0.0634792598
xal,Ali_Kuzhuget,Е,463839,14930026,0.0310675279
xal,Ali_Kuzhuget,Ж,23650,14930026,0.0015840562
xal,Ali_Kuzhuget,З,164867,14930026,0.0110426465
xal,Ali_Kuzhuget,И,634543,14930026,0.0425011316
xal,Ali_Kuzhuget,Й,131261,14930026,0.0087917462
xal,Ali_Kuzhuget,К,499552,14930026,0.0334595533
xal,Ali_Kuzhuget,Л,783745,14930026,0.0524945502
xal,Ali_Kuzhuget,М,386777,14930026,0.0259059830
xal,Ali_Kuzhuget,Н,1415303,14930026,0.0947957492
xal,Ali_Kuzhuget,О,569997,14930026,0.0381778973
xal,Ali_Kuzhuget,П,33931,14930026,0.0022726685
xal,Ali_Kuzhuget,Р,951267,14930026,0.0637150264
xal,Ali_Kuzhuget,С,543001,14930026,0.0363697290
xal,Ali_Kuzhuget,Т,561515,14930026,0.0376097805
xal,Ali_Kuzhuget,У,463228,14930026,0.0310266037
xal,Ali_Kuzhuget,Ф,7405,14930026,0.0004959804
xal,Ali_Kuzhuget,Х,483421,14930026,0.0323791131
xal,Ali_Kuzhuget,Ц,131287,14930026,0.0087934877
xal,Ali_Kuzhuget,Ч,233132,14930026,0.0156149762
xal,Ali_Kuzhuget,Ш,140639,14930026,0.0094198764
xal,Ali_Kuzhuget,Щ,2040,14930026,0.0001366374
xal,Ali_Kuzhuget,Ъ,2027,14930026,0.0001357667
xal,Ali_Kuzhuget,Ы,26828,14930026,0.0017969158
xal,Ali_Kuzhuget,Ь,194289,14930026,0.0130133062
xal,Ali_Kuzhuget,Э,143565,14930026,0.0096158573
xal,Ali_Kuzhuget,Ю,29168,14930026,0.0019536470
xal,Ali_Kuzhuget,Я,50999,14930026,0.0034158681
xal,Ali_Kuzhuget,Җ,237090,14930026,0.0158800795
xal,Ali_Kuzhuget,Ң,73833,14930026,0.0049452694
xal,Ali_Kuzhuget,Ү,389437,14930026,0.0260841475
xal,Ali_Kuzhuget,Һ,302348,14930026,0.0202510029
xal,Ali_Kuzhuget,Ә,838519,14930026,0.0561632646
xal,Ali_Kuzhuget,Ө,233828,14930026,0.0156615936
xdq,urssivar,А,5266,33615,0.1566562546
xdq,urssivar,Б,1228,33615,0.0365313104
xdq,urssivar,В,1106,33615,0.0329019783
xdq,urssivar,Г,268,33615,0.0079726313
xdq,urssivar,Д,755,33615,0.0224602112
xdq,urssivar,Е,1157,33615,0.0344191581
xdq,urssivar,Ж,400,33615,0.0118994497
xdq,urssivar,З,147,33615,0.0043730477
xdq,urssivar,И,4256,33615,0.1266101443
xdq,urssivar,Й,295,33615,0.0087758441
xdq,urssivar,К,1177,33615,0.0350141306
xdq,urssivar,Л,2862,33615,0.0851405622
xdq,urssivar,М,385,33615,0.0114532203
xdq,urssivar,Н,1332,33615,0.0396251673
xdq,urssivar,О,285,33615,0.0084783579
xdq,urssivar,П,117,33615,0.0034805890
xdq,urssivar,Р,2235,33615,0.0664881749
xdq,urssivar,С,425,33615,0.0126431653
xdq,urssivar,Т,1195,33615,0.0355496058
xdq,urssivar,У,1973,33615,0.0586940354
xdq,urssivar,Х,285,33615,0.0084783579
xdq,urssivar,Ц,1825,33615,0.0542912390
xdq,urssivar,Ч,650,33615,0.0193366057
xdq,urssivar,Ш,393,33615,0.0116912093
xdq,urssivar,Ғ,215,33615,0.0063959542
xdq,urssivar,Ҡ,675,33615,0.0200803213
xdq,urssivar,Ҳ,166,33615,0.0049382716
xdq,urssivar,Һ,942,33615,0.0280232039
xdq,urssivar,Ӏ,942,33615,0.0280232039
xdq,urssivar,Ә,658,33615,0.0195745947
yrk,Ali_Kuzhuget,Ё,991,219466,0.0045155058
yrk,Ali_Kuzhuget,А,39880,219466,0.1817137962
yrk,Ali_Kuzhuget,Б,3578,219466,0.0163032087
yrk,Ali_Kuzhuget,В,8162,219466,0.0371902709
yrk,Ali_Kuzhuget,Г,2057,219466,0.0093727502
yrk,Ali_Kuzhuget,Д,15349,219466,0.0699379403
yrk,Ali_Kuzhuget,Е,7820,219466,0.0356319430
yrk,Ali_Kuzhuget,Ж,9,219466,0.0000410086
yrk,Ali_Kuzhuget,З,961,219466,0.0043788104
yrk,Ali_Kuzhuget,И,12916,219466,0.0588519406
yrk,Ali_Kuzhuget,Й,1824,219466,0.0083110824
yrk,Ali_Kuzhuget,К,3324,219466,0.0151458540
yrk,Ali_Kuzhuget,Л,4116,219466,0.0187546135
yrk,Ali_Kuzhuget,М,13125,219466,0.0598042521
yrk,Ali_Kuzhuget,Н,20760,219466,0.0945932400
yrk,Ali_Kuzhuget,О,7428,219466,0.0338457893
yrk,Ali_Kuzhuget,П,3813,219466,0.0173739896
yrk,Ali_Kuzhuget,Р,8482,219466,0.0386483556
yrk,Ali_Kuzhuget,С,7343,219466,0.0334584856
yrk,Ali_Kuzhuget,Т,9689,219466,0.0441480685
yrk,Ali_Kuzhuget,У,4875,219466,0.0222130079
yrk,Ali_Kuzhuget,Ф,472,219466,0.0021506748
yrk,Ali_Kuzhuget,Х,8679,219466,0.0395459889
yrk,Ali_Kuzhuget,Ц,1870,219466,0.0085206820
yrk,Ali_Kuzhuget,Ч,34,219466,0.0001549215
yrk,Ali_Kuzhuget,Ш,5,219466,0.0000227826
yrk,Ali_Kuzhuget,Щ,3,219466,0.0000136695
yrk,Ali_Kuzhuget,Ъ,124,219466,0.0005650078
yrk,Ali_Kuzhuget,Ы,4249,219466,0.0193606299
yrk,Ali_Kuzhuget,Ь,2219,219466,0.0101109056
yrk,Ali_Kuzhuget,Э,7460,219466,0.0339915978
yrk,Ali_Kuzhuget,Ю,1798,219466,0.0081926130
yrk,Ali_Kuzhuget,Я,9456,219466,0.0430864006
yrk,Ali_Kuzhuget,Ӈ,6595,219466,0.0300502128
